RankId,Rank,Song,Artist,Year
4476,76,Are You Gonna Be My Girl,Jet,2004
4477,77,100 Years,Five for Fighting,2004
4478,78,Step in the Name of Love,R. Kelly,2004
4479,79,Breaking the Habit,Linkin Park,2004
4480,80,Gigolo,Nick Cannon featuring R. Kelly,2004
4481,81,Live Like You Were Dying,Tim McGraw,2004
4482,82,Remember When,Alan Jackson,2004
4483,83,Everytime,Britney Spears,2004
4484,84,Southside,Lloyd featuring Ashanti,2004
4485,85,Dude,Beenie Man,2004
4486,86,Wanna Get to Know You,G-Unit featuring Joe,2004
4487,87,Holidae In,Chingy featuring Ludacris and Snoop Dogg,2004
4488,88,Let's Get It Started,The Black Eyed Peas,2004
4489,89,When the Sun Goes Down,Kenny Chesney featuring Uncle Kracker,2004
4490,90,American Soldier,Toby Keith,2004
4491,91,Change Clothes,Jay-Z,2004
4492,92,Don't Tell Me,Avril Lavigne,2004
4493,93,You'll Think of Me,Keith Urban,2004
4494,94,Happy People,R. Kelly,2004
4495,95,Hey Mama,The Black Eyed Peas,2004
4496,96,Over and Over,Nelly featuring Tim McGraw,2004
4497,97,Redneck Woman,Gretchen Wilson,2004
4498,98,Just Lose It,Eminem,2004
4499,99,Letters from Home,John Michael Montgomery,2004
4500,100,I Go Back,Kenny Chesney,2004
4501,1,We Belong Together,Mariah Carey,2005
4502,2,Hollaback Girl,Gwen Stefani,2005
4503,3,Let Me Love You,Mario,2005
4504,4,Since U Been Gone,Kelly Clarkson,2005
4505,5,"1, 2 Step",Ciara featuring Missy Elliott,2005
4506,6,Gold Digger,Kanye West featuring Jamie Foxx,2005
4507,7,Boulevard of Broken Dreams,Green Day,2005
4508,8,Candy Shop,50 Cent featuring Olivia,2005
4509,9,Don't Cha,The Pussycat Dolls featuring Busta Rhymes,2005
4510,10,Behind These Hazel Eyes,Kelly Clarkson,2005
4511,11,Disco Inferno,50 Cent,2005
4512,12,You and Me,Lifehouse,2005
4513,13,Don't Phunk with My Heart,The Black Eyed Peas,2005
4514,14,Lose Control,Missy Elliott featuring Ciara and Fatman Scoop,2005
4515,15,Shake It Off,Mariah Carey,2005
4516,16,Mr. Brightside,The Killers,2005
4517,17,Just a Lil Bit,50 Cent,2005
4518,18,Pon de Replay,Rihanna,2005
4519,19,How We Do,The Game featuring 50 Cent,2005
4520,20,Beverly Hills,Weezer,2005
4521,21,Oh,Ciara featuring Ludacris,2005
4522,22,Lonely No More,Rob Thomas,2005
4523,23,Drop It Like It's Hot,Snoop Dogg featuring Pharrell,2005
4524,24,Hate It or Love It,The Game featuring 50 Cent,2005
4525,25,Lovers & Friends,Lil Jon featuring Usher and Ludacris,2005
4526,26,Soldier,Destiny's Child featuring T.I. and Lil Wayne,2005
4527,27,Breakaway,Kelly Clarkson,2005
4528,28,Switch,Will Smith,2005
4529,29,Let Me Hold You,Bow Wow featuring Omarion,2005
4530,30,Like You,Bow Wow featuring Ciara,2005
4531,31,Rich Girl,Gwen Stefani featuring Eve,2005
4532,32,My Humps,The Black Eyed Peas,2005
4533,33,Obsession (No Es Amor),Frankie J featuring Baby Bash,2005
4534,34,Caught Up,Usher,2005
4535,35,Listen to Your Heart,DHT featuring Edmee,2005
4536,36,Scars,Papa Roach,2005
4537,37,Feel Good Inc.,Gorillaz,2005
4538,38,Let Me Go,3 Doors Down,2005
4539,39,Holiday,Green Day,2005
4540,40,"Sugar, We're Goin Down",Fall Out Boy,2005
4541,41,Grind with Me,Pretty Ricky,2005
4542,42,Run It!,Chris Brown featuring Juelz Santana,2005
4543,43,Photograph,Nickelback,2005
4544,44,Lonely,Akon,2005
4545,45,Collide,Howie Day,2005
4546,46,Wake Me Up When September Ends,Green Day,2005
4547,47,Slow Down,Bobby Valentino,2005
4548,48,Over and Over,Nelly featuring Tim McGraw,2005
4549,49,Some Cut,Trillville featuring Cutty,2005
4550,50,Get It Poppin',Fat Joe featuring Nelly,2005
4551,51,Play,David Banner,2005
4552,52,Soul Survivor,Young Jeezy featuring Akon,2005
4553,53,Pimpin' All Over the World,Ludacris featuring Bobby Valentino,2005
4554,54,My Boo,Usher and Alicia Keys,2005
4555,55,Sugar (Gimme Some),"Trick Daddy featuring Ludacris, Lil' Kim and Cee Lo Green",2005
4556,56,Karma,Alicia Keys,2005
4557,57,Speed of Sound,Coldplay,2005
4558,58,I Don't Want to Be,Gavin DeGraw,2005
4559,59,Mockingbird,Eminem,2005
4560,60,La Tortura,Shakira featuring Alejandro Sanz,2005
4561,61,She Will Be Loved,Maroon 5,2005
4562,62,Baby I'm Back,Baby Bash featuring Akon,2005
4563,63,Wait (The Whisper Song),Ying Yang Twins,2005
4564,64,Incomplete,Backstreet Boys,2005
4565,65,Bring Em Out,T.I.,2005
4566,66,Cater 2 U,Destiny's Child,2005
4567,67,1 Thing,Amerie,2005
4568,68,Best of You,Foo Fighters,2005
4569,69,It's Like That,Mariah Carey featuring Jermaine Dupri and Fatman Scoop,2005
4570,70,Goin' Crazy,Natalie,2005
4571,71,Inside Your Heaven,Carrie Underwood,2005
4572,72,Because of You,Kelly Clarkson,2005
4573,73,Truth Is,Fantasia,2005
4574,74,Your Body,Pretty Ricky,2005
4575,75,Beautiful Soul,Jesse McCartney,2005
4576,76,Cool,Gwen Stefani,2005
4577,77,Get Back,Ludacris,2005
4578,78,Outta Control,50 Cent featuring Mobb Deep,2005
4579,79,U Don't Know Me,T.I.,2005
4580,80,These Words,Natasha Bedingfield,2005
4581,81,Don't Lie,The Black Eyed Peas,2005
4582,82,Get Right,Jennifer Lopez,2005
4583,83,Daughters,John Mayer,2005
4584,84,As Good as I Once Was,Toby Keith,2005
4585,85,Girlfight,Brooke Valentine featuring Lil Jon and Big Boi,2005
4586,86,Lose My Breath,Destiny's Child,2005
4587,87,Ordinary People,John Legend,2005
4588,88,We Be Burnin',Sean Paul,2005
4589,89,Just the Girl,The Click Five,2005
4590,90,True,Ryan Cabrera,2005
4591,91,O,Omarion,2005
4592,92,Back Then,Mike Jones,2005
4593,93,Numb/Encore,Jay-Z and Linkin Park,2005
4594,94,Wonderful,Ja Rule featuring R. Kelly and Ashanti,2005
4595,95,I'm Sprung,T-Pain,2005
4596,96,Chariot,Gavin DeGraw,2005
4597,97,U Already Know,112 featuring Foxy Brown,2005
4598,98,Mississippi Girl,Faith Hill,2005
4599,99,Number One Spot,Ludacris,2005
4600,100,Give Me That,Webbie featuring Bun B,2005
4601,1,Bad Day,Daniel Powter,2006
4602,2,Temperature,Sean Paul,2006
4603,3,Promiscuous,Nelly Furtado featuring Timbaland,2006
4604,4,You're Beautiful,James Blunt,2006
4605,5,Hips Don't Lie,Shakira featuring Wyclef Jean,2006
4606,6,Unwritten,Natasha Bedingfield,2006
4607,7,Crazy,Gnarls Barkley,2006
4608,8,Ridin',Chamillionaire featuring Krayzie Bone,2006
4609,9,SexyBack,Justin Timberlake featuring Timbaland,2006
4610,10,Check on It,Beyoncé featuring Slim Thug,2006
4611,11,Be Without You,Mary J. Blige,2006
4612,12,Grillz,"Nelly, Paul Wall and Ali & Gipp",2006
4613,13,Over My Head (Cable Car),The Fray,2006
4614,14,Me & U,Cassie,2006
4615,15,Buttons,Pussycat Dolls featuring Snoop Dogg,2006
4616,16,Run It!,Chris Brown featuring Juelz Santana,2006
4617,17,So Sick,Ne-Yo,2006
4618,18,It's Goin' Down,Yung Joc featuring Nitti,2006
4619,19,SOS,Rihanna,2006
4620,20,I Write Sins Not Tragedies,Panic! at the Disco,2006
4621,21,Move Along,The All-American Rejects,2006
4622,22,London Bridge,Fergie,2006
4623,23,Dani California,Red Hot Chili Peppers,2006
4624,24,Snap Yo Fingers,Lil Jon featuring E-40 and Sean Paul,2006
4625,25,"Lean wit It, Rock wit It",Dem Franchize Boyz,2006
4626,26,What Hurts the Most,Rascal Flatts,2006
4627,27,How to Save a Life,The Fray,2006
4628,28,Unfaithful,Rihanna,2006
4629,29,Chasing Cars,Snow Patrol,2006
4630,30,Lips of an Angel,Hinder,2006
4631,31,Everytime We Touch,Cascada,2006
4632,32,Ain't No Other Man,Christina Aguilera,2006
4633,33,"Dance, Dance",Fall Out Boy,2006
4634,34,Gold Digger,Kanye West featuring Jamie Foxx,2006
4635,35,Money Maker,Ludacris featuring Pharrell,2006
4636,36,Ms. New Booty,Bubba Sparxxx featuring Ying Yang Twins,2006
4637,37,(When You Gonna) Give It Up to Me,Sean Paul featuring Keyshia Cole,2006
4638,38,Photograph,Nickelback,2006
4639,39,Because of You,Kelly Clarkson,2006
4640,40,Stickwitu,Pussycat Dolls,2006
4641,41,I'm 'n Luv (wit a Stripper),T-Pain featuring Mike Jones,2006
4642,42,My Humps,The Black Eyed Peas,2006
4643,43,Where'd You Go,Fort Minor featuring Holly Brook and Jonah Matranga,2006
4644,44,Yo (Excuse Me Miss),Chris Brown,2006
4645,45,Walk Away,Kelly Clarkson,2006
4646,46,Laffy Taffy,D4L,2006
4647,47,What You Know,T.I.,2006
4648,48,Dirty Little Secret,The All-American Rejects,2006
4649,49,Savin' Me,Nickelback,2006
4650,50,Don't Forget About Us,Mariah Carey,2006
4651,51,Sexy Love,Ne-Yo,2006
4652,52,U and Dat,E-40 featuring T-Pain and Kandi Girl,2006
4653,53,Far Away,Nickelback,2006
4654,54,What's Left of Me,Nick Lachey,2006
4655,55,So What,Field Mob featuring Ciara,2006
4656,56,Do It to It,Cherish featuring Sean P,2006
4657,57,Black Horse and the Cherry Tree,KT Tunstall,2006
4658,58,There It Go (The Whistle Song),Juelz Santana,2006
4659,59,Shoulder Lean,Young Dro featuring T.I.,2006
4660,60,Unpredictable,Jamie Foxx featuring Ludacris,2006
4661,61,My Love,Justin Timberlake featuring T.I.,2006
4662,62,Shake That,Eminem featuring Nate Dogg,2006
4663,63,Pullin' Me Back,Chingy featuring Tyrese,2006
4664,64,Bossy,Kelis featuring Too Short,2006
4665,65,Chain Hang Low,Jibbs,2006
4666,66,Smack That,Akon featuring Eminem,2006
4667,67,One Wish,Ray J,2006
4668,68,"Sugar, We're Goin Down",Fall Out Boy,2006
4669,69,Gimme That,Chris Brown featuring Lil Wayne,2006
4670,70,I Know You See It,Yung Joc,2006
4671,71,Who Says You Can't Go Home,Bon Jovi featuring Jennifer Nettles,2006
4672,72,Too Little Too Late,JoJo,2006
4673,73,Touch It,Busta Rhymes,2006
4674,74,Rompe,Daddy Yankee,2006
4675,75,Déjà Vu,Beyoncé featuring Jay-Z,2006
4676,76,Life Is a Highway,Rascal Flatts,2006
4677,77,Call Me When You're Sober,Evanescence,2006
4678,78,"Jesus, Take the Wheel",Carrie Underwood,2006
4679,79,Show Stopper,Danity Kane featuring Yung Joc,2006
4680,80,Get Up,Ciara featuring Chamillionaire,2006
4681,81,We Be Burnin',Sean Paul,2006
4682,82,Hate Me,Blue October,2006
4683,83,You and Me,Lifehouse,2006
4684,84,Beep,Pussycat Dolls featuring will.i.am,2006
4685,85,I Think They Like Me,"Dem Franchize Boyz featuring Jermaine Dupri, Da Brat and Bow Wow",2006
4686,86,Say Goodbye,Chris Brown,2006
4687,87,Waiting on the World to Change,John Mayer,2006
4688,88,Soul Survivor,Young Jeezy featuring Akon,2006
4689,89,Pump It,The Black Eyed Peas,2006
4690,90,When I'm Gone,Eminem,2006
4691,91,Hung Up,Madonna,2006
4692,92,Stay Fly,Three 6 Mafia featuring Young Buck and 8Ball & MJG,2006
4693,93,Love,Keyshia Cole,2006
4694,94,When You're Mad,Ne-Yo,2006
4695,95,Why You Wanna,T.I.,2006
4696,96,Stupid Girls,Pink,2006
4697,97,Feel Good Inc.,Gorillaz,2006
4698,98,I'm Sprung,T-Pain,2006
4699,99,Do I Make You Proud,Taylor Hicks,2006
4700,100,For You I Will (Confidence),Teddy Geiger,2006
4701,1,Irreplaceable,Beyoncé,2007
4702,2,Umbrella,Rihanna featuring Jay-Z,2007
4703,3,The Sweet Escape,Gwen Stefani featuring Akon,2007
4704,4,Big Girls Don't Cry,Fergie,2007
4705,5,Buy U a Drank (Shawty Snappin'),T-Pain featuring Yung Joc,2007
4706,6,Before He Cheats,Carrie Underwood,2007
4707,7,Hey There Delilah,Plain White T's,2007
4708,8,I Wanna Love You,Akon featuring Snoop Dogg,2007
4709,9,Say It Right,Nelly Furtado,2007
4710,10,Glamorous,Fergie featuring Ludacris,2007
4711,11,Don't Matter,Akon,2007
4712,12,Girlfriend,Avril Lavigne,2007
4713,13,Makes Me Wonder,Maroon 5,2007
4714,14,Party Like a Rockstar,Shop Boyz,2007
4715,15,Smack That,Akon featuring Eminem,2007
4716,16,This Is Why I'm Hot,Mims,2007
4717,17,It's Not Over,Daughtry,2007
4718,18,The Way I Are,Timbaland featuring Keri Hilson,2007
4719,19,Fergalicious,Fergie featuring will.i.am,2007
4720,20,Crank That (Soulja Boy),Soulja Boy Tell 'Em,2007
4721,21,Give It to Me,Timbaland featuring Nelly Furtado and Justin Timberlake,2007
4722,22,What Goes Around... Comes Around,Justin Timberlake,2007
4723,23,Cupid's Chokehold,Gym Class Heroes featuring Patrick Stump,2007
4724,24,How to Save a Life,The Fray,2007
4725,25,Home,Daughtry,2007
4726,26,My Love,Justin Timberlake featuring T.I.,2007
4727,27,Stronger,Kanye West,2007
4728,28,We Fly High,Jim Jones,2007
4729,29,U + Ur Hand,Pink,2007
4730,30,Walk It Out,Unk,2007
4731,31,Beautiful Girls,Sean Kingston,2007
4732,32,"This Ain't a Scene, It's an Arms Race",Fall Out Boy,2007
4733,33,Bartender,T-Pain featuring Akon,2007
4734,34,"Pop, Lock & Drop It",Huey,2007
4735,35,Runaway Love,Ludacris featuring Mary J. Blige,2007
4736,36,Rockstar,Nickelback,2007
4737,37,Thnks fr th Mmrs,Fall Out Boy,2007
4738,38,What I've Done,Linkin Park,2007
4739,39,Summer Love,Justin Timberlake,2007
4740,40,You,Lloyd featuring Lil Wayne,2007
4741,41,Wait for You,Elliott Yamin,2007
4742,42,Last Night,Diddy featuring Keyshia Cole,2007
4743,43,Make It Rain,Fat Joe featuring Lil Wayne,2007
4744,44,Make Me Better,Fabolous featuring Ne-Yo,2007
4745,45,Ice Box,Omarion featuring Timbaland,2007
4746,46,Lips of an Angel,Hinder,2007
4747,47,Waiting on the World to Change,John Mayer,2007
4748,48,Lost Without U,Robin Thicke,2007
4749,49,I'm a Flirt,R. Kelly featuring T.I. and T-Pain,2007
4750,50,If Everyone Cared,Nickelback,2007
4751,51,Get It Shawty,Lloyd,2007
4752,52,Face Down,The Red Jumpsuit Apparatus,2007
4753,53,The Way I Live,Baby Boy da Prince,2007
4754,54,Shortie Like Mine,Bow Wow featuring Chris Brown and Johntá Austin,2007
4755,55,It Ends Tonight,The All-American Rejects,2007
4756,56,A Bay Bay,Hurricane Chris,2007
4757,57,Because of You,Ne-Yo,2007
4758,58,I Tried,Bone Thugs-n-Harmony featuring Akon,2007
4759,59,Welcome to the Black Parade,My Chemical Romance,2007
4760,60,Shawty,Plies featuring T-Pain,2007
4761,61,Chasing Cars,Snow Patrol,2007
4762,62,Beautiful Liar,Beyoncé and Shakira,2007
4763,63,SexyBack,Justin Timberlake featuring Timbaland,2007
4764,64,Keep Holding On,Avril Lavigne,2007
4765,65,Let It Go,Keyshia Cole featuring Missy Elliott and Lil' Kim,2007
4766,66,Apologize,Timbaland featuring OneRepublic,2007
4767,67,Bubbly,Colbie Caillat,2007
4768,68,Like a Boy,Ciara,2007
4769,69,Who Knew,Pink,2007
4770,70,Never Again,Kelly Clarkson,2007
4771,71,Promise,Ciara,2007
4772,72,Bed,J. Holiday,2007
4773,73,Throw Some D's,Rich Boy featuring Polow da Don,2007
4774,74,Rehab,Amy Winehouse,2007
4775,75,Big Shit Poppin' (Do It),T.I.,2007
4776,76,No One,Alicia Keys,2007
4777,77,The Great Escape,Boys Like Girls,2007
4778,78,2 Step,Unk,2007
4779,79,Walk Away (Remember Me),Paula DeAnda featuring The D.E.Y.,2007
4780,80,Go Getta,Young Jeezy featuring R. Kelly,2007
4781,81,Here (In Your Arms),Hellogoodbye,2007
4782,82,On the Hotline,Pretty Ricky,2007
4783,83,Wind It Up,Gwen Stefani,2007
4784,84,Cyclone,Baby Bash featuring T-Pain,2007
4785,85,Break It Off,Rihanna featuring Sean Paul,2007
4786,86,First Time,Lifehouse,2007
4787,87,Ayo Technology,50 Cent featuring Justin Timberlake and Timbaland,2007
4788,88,Outta My System,Bow Wow featuring T-Pain and Johntá Austin,2007
4789,89,Teardrops on My Guitar,Taylor Swift,2007
4790,90,Shut Up and Drive,Rihanna,2007
4791,91,Snow (Hey Oh),Red Hot Chili Peppers,2007
4792,92,Money Maker,Ludacris featuring Pharrell,2007
4793,93,Kiss Kiss,Chris Brown featuring T-Pain,2007
4794,94,Far Away,Nickelback,2007
4795,95,Rock Yo Hips,Crime Mob and Lil' Scrappy,2007
4796,96,LoveStoned,Justin Timberlake,2007
4797,97,Better than Me,Hinder,2007
4798,98,Paralyzer,Finger Eleven,2007
4799,99,That's That,Snoop Dogg featuring R. Kelly,2007
4800,100,Same Girl,R. Kelly featuring Usher,2007
4801,1,Low,Flo Rida featuring T-Pain,2008
4802,2,Bleeding Love,Leona Lewis,2008
4803,3,No One,Alicia Keys,2008
4804,4,Lollipop,Lil Wayne featuring Static Major,2008
4805,5,Apologize,Timbaland featuring OneRepublic,2008
4806,6,No Air,Jordin Sparks and Chris Brown,2008
4807,7,Love Song,Sara Bareilles,2008
4808,8,Love in This Club,Usher featuring Young Jeezy,2008
4809,9,With You,Chris Brown,2008
4810,10,Forever,Chris Brown,2008
4811,11,Sexy Can I,Ray J featuring Yung Berg,2008
4812,12,Take a Bow,Rihanna,2008
4813,13,Viva la Vida,Coldplay,2008
4814,14,I Kissed a Girl,Katy Perry,2008
4815,15,Whatever You Like,T.I.,2008
4816,16,Disturbia,Rihanna,2008
4817,17,Don't Stop the Music,Rihanna,2008
4818,18,Pocketful of Sunshine,Natasha Bedingfield,2008
4819,19,Kiss Kiss,Chris Brown featuring T-Pain,2008
4820,20,Closer,Ne-Yo,2008
4821,21,Bubbly,Colbie Caillat,2008
4822,22,Touch My Body,Mariah Carey,2008
4823,23,4 Minutes,Madonna featuring Justin Timberlake and Timbaland,2008
4824,24,So What,Pink,2008
4825,25,Paralyzer,Finger Eleven,2008
4826,26,Clumsy,Fergie,2008
4827,27,I'm Yours,Jason Mraz,2008
4828,28,Leavin',Jesse McCartney,2008
4829,29,Dangerous,Kardinal Offishall featuring Akon,2008
4830,30,Tattoo,Jordin Sparks,2008
4831,31,See You Again,Miley Cyrus,2008
4832,32,Shake It,Metro Station,2008
4833,33,Stop and Stare,OneRepublic,2008
4834,34,Take You There,Sean Kingston,2008
4835,35,Paper Planes,M.I.A.,2008
4836,36,Hot n Cold,Katy Perry,2008
4837,37,Live Your Life,T.I. featuring Rihanna,2008
4838,38,Bust It Baby (Part 2),Plies featuring Ne-Yo,2008
4839,39,American Boy,Estelle featuring Kanye West,2008
4840,40,Got Money,Lil Wayne featuring T-Pain,2008
4841,41,Our Song,Taylor Swift,2008
4842,42,Damaged,Danity Kane,2008
4843,43,A Milli,Lil Wayne,2008
4844,44,Sorry,Buckcherry,2008
4845,45,Independent,Webbie featuring Lil Boosie and Lil Phat,2008
4846,46,Can't Believe It,T-Pain featuring Lil Wayne,2008
4847,47,Like You'll Never See Me Again,Alicia Keys,2008
4848,48,Teardrops on My Guitar,Taylor Swift,2008
4849,49,When I Grow Up,Pussycat Dolls,2008
4850,50,Sexual Eruption,Snoop Dogg,2008
4851,51,What You Got,Colby O'Donis featuring Akon,2008
4852,52,It's Not My Time,3 Doors Down,2008
4853,53,Better in Time,Leona Lewis,2008
4854,54,Crank That (Soulja Boy),Soulja Boy Tell 'Em,2008
4855,55,Shadow of the Day,Linkin Park,2008
4856,56,Sweetest Girl (Dollar Bill),"Wyclef Jean featuring Akon, Lil Wayne and Niia",2008
4857,57,Miss Independent,Ne-Yo,2008
4858,58,Fall for You,Secondhand Serenade,2008
4859,59,In the Ayer,Flo Rida featuring will.i.am,2008
4860,60,Say,John Mayer,2008
4861,61,One Step at a Time,Jordin Sparks,2008
4862,62,Hate That I Love You,Rihanna featuring Ne-Yo,2008
4863,63,Superstar,Lupe Fiasco featuring Matthew Santos,2008
4864,64,Suffocate,J. Holiday,2008
4865,65,Let It Rock,Kevin Rudolf featuring Lil Wayne,2008
4866,66,Get Like Me,David Banner featuring Chris Brown and Yung Joc,2008
4867,67,Realize,Colbie Caillat,2008
4868,68,Put On,Young Jeezy featuring Kanye West,2008
4869,69,The Time of My Life,David Cook,2008
4870,70,Lolli Lolli (Pop That Body),Three 6 Mafia,2008
4871,71,Cyclone,Baby Bash featuring T-Pain,2008
4872,72,Love Like This,Natasha Bedingfield featuring Sean Kingston,2008
4873,73,Burnin' Up,Jonas Brothers featuring Big Rob,2008
4874,74,Love Lockdown,Kanye West,2008
4875,75,I Luv Your Girl,The-Dream,2008
4876,76,Crush,David Archuleta,2008
4877,77,Hypnotized,Plies featuring Akon,2008
4878,78,Big Girls Don't Cry,Fergie,2008
4879,79,Good Life,Kanye West featuring T-Pain,2008
4880,80,Womanizer,Britney Spears,2008
4881,81,Love Story,Taylor Swift,2008
4882,82,Just Fine,Mary J. Blige,2008
4883,83,Piece of Me,Britney Spears,2008
4884,84,The Boss,Rick Ross featuring T-Pain,2008
4885,85,All Summer Long,Kid Rock,2008
4886,86,Can't Help but Wait,Trey Songz,2008
4887,87,In Love with a Girl,Gavin DeGraw,2008
4888,88,My Life,The Game featuring Lil Wayne,2008
4889,89,I Remember,Keyshia Cole,2008
4890,90,Flashing Lights,Kanye West featuring Dwele,2008
4891,91,Mrs. Officer,Lil Wayne featuring Bobby Valentino and Kidd Kidd,2008
4892,92,7 Things,Miley Cyrus,2008
4893,93,You're Gonna Miss This,Trace Adkins,2008
4894,94,Love Remains the Same,Gavin Rossdale,2008
4895,95,Feels Like Tonight,Daughtry,2008
4896,96,The Way I Are,Timbaland featuring Keri Hilson,2008
4897,97,Addicted,Saving Abel,2008
4898,98,Into the Night,Santana featuring Chad Kroeger,2008
4899,99,Heaven Sent,Keyshia Cole,2008
4900,100,She Got It,2 Pistols featuring T-Pain and Tay Dizm,2008
4901,1,Boom Boom Pow,The Black Eyed Peas,2009
4902,2,Poker Face,Lady Gaga,2009
4903,3,Just Dance,Lady Gaga featuring Colby O'Donis,2009
4904,4,I Gotta Feeling,The Black Eyed Peas,2009
4905,5,Love Story,Taylor Swift,2009
4906,6,Right Round,Flo Rida,2009
4907,7,I'm Yours,Jason Mraz,2009
4908,8,Single Ladies (Put a Ring on It),Beyoncé,2009
4909,9,Heartless,Kanye West,2009
4910,10,Gives You Hell,The All-American Rejects,2009
4911,11,You Belong with Me,Taylor Swift,2009
4912,12,Dead and Gone,T.I. featuring Justin Timberlake,2009
4913,13,You Found Me,The Fray,2009
4914,14,Use Somebody,Kings of Leon,2009
4915,15,Knock You Down,Keri Hilson featuring Kanye West and Ne-Yo,2009
4916,16,Blame It,Jamie Foxx featuring T-Pain,2009
4917,17,I Know You Want Me (Calle Ocho),Pitbull,2009
4918,18,Live Your Life,T.I. featuring Rihanna,2009
4919,19,Kiss Me thru the Phone,Soulja Boy Tell 'Em featuring Sammie,2009
4920,20,Down,Jay Sean featuring Lil Wayne,2009
4921,21,The Climb,Miley Cyrus,2009
4922,22,Best I Ever Had,Drake,2009
4923,23,My Life Would Suck Without You,Kelly Clarkson,2009
4924,24,Halo,Beyoncé,2009
4925,25,Hot n Cold,Katy Perry,2009
4926,26,Second Chance,Shinedown,2009
4927,27,Circus,Britney Spears,2009
4928,28,Day 'n' Nite,Kid Cudi,2009
4929,29,Party in the U.S.A.,Miley Cyrus,2009
4930,30,Don't Trust Me,3OH!3,2009
4931,31,Run This Town,Jay-Z featuring Rihanna and Kanye West,2009
4932,32,Let It Rock,Kevin Rudolf featuring Lil Wayne,2009
4933,33,Fire Burning,Sean Kingston,2009
4934,34,Whatcha Say,Jason Derulo,2009
4935,35,LoveGame,Lady Gaga,2009
4936,36,Waking Up in Vegas,Katy Perry,2009
4937,37,Birthday Sex,Jeremih,2009
4938,38,Sober,Pink,2009
4939,39,Womanizer,Britney Spears,2009
4940,40,Whatever You Like,T.I.,2009
4941,41,Obsessed,Mariah Carey,2009
4942,42,Mad,Ne-Yo,2009
4943,43,Good Girls Go Bad,Cobra Starship featuring Leighton Meester,2009
4944,44,Love Lockdown,Kanye West,2009
4945,45,So What,Pink,2009
4946,46,Hotel Room Service,Pitbull,2009
4947,47,Crack a Bottle,"Eminem, Dr. Dre and 50 Cent",2009
4948,48,If I Were a Boy,Beyoncé,2009
4949,49,Turnin Me On,Keri Hilson featuring Lil Wayne,2009
4950,50,I Hate This Part,Pussycat Dolls,2009
4951,51,Gotta Be Somebody,Nickelback,2009
4952,52,Please Don't Leave Me,Pink,2009
4953,53,Paparazzi,Lady Gaga,2009
4954,54,Beautiful,Akon featuring Colby O'Donis and Kardinal Offishall,2009
4955,55,Viva la Vida,Coldplay,2009
4956,56,Right Now (Na Na Na),Akon,2009
4957,57,Battlefield,Jordin Sparks,2009
4958,58,Sugar,Flo Rida featuring Wynter Gordon,2009
4959,59,Miss Independent,Ne-Yo,2009
4960,60,Fireflies,Owl City,2009
4961,61,New Divide,Linkin Park,2009
4962,62,Empire State of Mind,Jay-Z featuring Alicia Keys,2009
4963,63,No Surprise,Daughtry,2009
4964,64,She Wolf,Shakira,2009
4965,65,Break Up,Mario featuring Gucci Mane and Sean Garrett,2009
4966,66,Sweet Dreams,Beyoncé,2009
4967,67,Every Girl,Young Money,2009
4968,68,Fallin' for You,Colbie Caillat,2009
4969,69,Untouched,The Veronicas,2009
4970,70,If Today Was Your Last Day,Nickelback,2009
4971,71,Throw It in the Bag,Fabolous featuring The-Dream,2009
4972,72,Love Drunk,Boys Like Girls,2009
4973,73,I Love College,Asher Roth,2009
4974,74,If U Seek Amy,Britney Spears,2009
4975,75,Big Green Tractor,Jason Aldean,2009
4976,76,White Horse,Taylor Swift,2009
4977,77,Disturbia,Rihanna,2009
4978,78,21 Guns,Green Day,2009
4979,79,Turn My Swag On,Soulja Boy Tell 'Em,2009
4980,80,Rockin' That Thang,The-Dream,2009
4981,81,Chicken Fried,Zac Brown Band,2009
4982,82,Diva,Beyoncé,2009
4983,83,Replay,Iyaz,2009
4984,84,Then,Brad Paisley,2009
4985,85,Her Diamonds,Rob Thomas,2009
4986,86,How Do You Sleep?,Jesse McCartney featuring Ludacris,2009
4987,87,3,Britney Spears,2009
4988,88,Forever,"Drake featuring Kanye West, Lil Wayne and Eminem",2009
4989,89,One Time,Justin Bieber,2009
4990,90,I Run to You,Lady Antebellum,2009
4991,91,I Do Not Hook Up,Kelly Clarkson,2009
4992,92,Green Light,John Legend featuring André 3000,2009
4993,93,People Are Crazy,Billy Currington,2009
4994,94,Whatever It Is,Zac Brown Band,2009
4995,95,Already Gone,Kelly Clarkson,2009
4996,96,Goodbye,Kristinia DeBarge,2009
4997,97,Say Hey (I Love You),Michael Franti & Spearhead featuring Cherine Anderson,2009
4998,98,Pop Champagne,Jim Jones featuring Ron Browz and Juelz Santana,2009
4999,99,Pretty Wings,Maxwell,2009
5000,100,Never Say Never,The Fray,2009
5001,1,Tik Tok,Kesha,2010
5002,2,Need You Now,Lady Antebellum,2010
5003,3,"Hey, Soul Sister",Train,2010
5004,4,California Gurls,Katy Perry featuring Snoop Dogg,2010
5005,5,OMG,Usher featuring will.i.am,2010
5006,6,Airplanes,B.o.B featuring Hayley Williams,2010
5007,7,Love the Way You Lie,Eminem featuring Rihanna,2010
5008,8,Bad Romance,Lady Gaga,2010
5009,9,Dynamite,Taio Cruz,2010
5010,10,Break Your Heart,Taio Cruz featuring Ludacris,2010
5011,11,Nothin' on You,B.o.B featuring Bruno Mars,2010
